From,To,Cost
7,47,7.4184265842681105
7,260,4.496876695207268
7,178,7.728028168500699
7,105,5.398153394596698
7,253,7.577456271494354
7,187,6.813349787131601
7,136,4.563720523579447
7,269,4.685056063811837
7,162,1.1552728538521626
7,316,6.442881026969923
7,126,1.6314678182240243
7,454,5.603591383706911
7,466,9.74954148397203
7,474,6.269354140521195
7,158,5.828752003780014
7,219,3.73526183399656
7,420,4.306516050340169
7,103,6.89019876889413
7,107,9.75455544661426
7,20,8.21806365794833
7,101,4.858629355436321
7,299,8.057516331156291
7,129,2.2192786705118905
7,310,4.314719635286549
7,321,5.111057394056999
7,79,3.6074242136850643
7,252,7.427703944472459
7,385,3.4042207633460464
7,180,2.0014976145654013
7,418,3.604399740264321
7,217,2.447666343085927
7,11,2.275459600038795
7,290,2.0629541342948086
7,357,1.8027028921249364
7,298,3.385222037612955
7,326,4.0521214510851795
7,320,4.75954224613438
7,499,9.015986813972559
7,54,6.873430609859169
7,244,5.073303646018859
7,188,1.041459441327004
7,221,4.040669204780654
7,408,4.570458287704647
7,406,9.87138179667984
7,359,4.414020765844665
7,80,5.5201628261937925
7,315,8.353866794492642
7,276,4.815999054223671
7,255,4.0797610992486275
7,335,1.7967995831085728
7,450,7.5035641876030725
7,31,6.1729143446049815
7,27,3.597259457586988
7,471,5.994511399782114
7,317,9.522533118445265
7,377,6.35012174232861
7,39,1.0152340820302985
7,114,8.129345897463535
7,325,4.578116171839336
7,154,9.144670549850895
7,148,9.492327817296804
7,86,4.974679286542823
7,236,9.312720277859148
7,174,7.282575061954433
7,117,4.512233763107026
7,2,8.674099000936579
7,78,7.262593917450978
7,323,2.7612994677038785
7,393,5.499271660266896
7,490,6.954406995550685
7,373,2.5272519476391193
7,424,9.269231942939127
7,34,4.021949433907713
7,491,2.962072781097196
7,489,3.0276951481793333
7,91,3.795004515948912
7,137,8.932764706445052
7,125,2.2966480757169947
7,132,3.2626991831090892
8,38,3.85660059520436
159,8,9.85692069662659
8,191,8.193810796156143
8,436,7.203511890979186
8,266,7.470124551724376
8,36,9.640735039228991
8,454,1.8912577236234691
8,219,5.464526171844902
8,275,5.818289934507728
8,425,8.372377796544342
8,63,6.113302725688174
8,375,4.802061419629296
8,439,6.227331274013327
8,248,7.422596986796424
8,287,8.485077264769256
8,322,6.690025587322234
8,447,7.5742446444286795
8,417,8.55975308317364
8,435,3.124610022941879
8,458,7.962654493504277
8,410,5.779032973162963
8,335,1.6500703354191777
8,89,6.882442757104115
8,3,4.676206132973758
8,420,4.082913818907937
8,29,9.432575380791961
8,140,1.4813638988512419
8,416,8.64225626706257
8,254,5.922598236978053
8,93,1.8114385412132759
8,35,7.140304908914468
8,143,9.323345337829464
8,246,4.915939122833144
8,173,7.542784802685409
8,4,2.402599082603861
8,169,6.78672103354568
8,450,2.2468737720676173
8,162,1.89359438177963
8,225,1.8925978187374288
8,443,3.894897481623315
8,358,2.939368251051987
8,54,1.671527243870897
8,365,3.652079892175244
8,161,2.428431043170163
8,498,9.155888813442573
8,337,6.723779705227476
8,196,5.416876085515118
8,72,3.1613595282961238
8,70,5.365043150230415
8,181,7.565898297557881
8,490,3.950892757778899
8,184,3.907721309037394
8,216,5.717383599201328
8,22,6.405860192341769
8,236,6.151655002672852
8,87,1.1683381207336472
8,175,6.1161342359882
8,71,3.1917008322895333
8,303,8.934450991616826
8,123,3.5809625338782443
8,338,3.4432557679029583
8,409,2.8806138797420386
8,292,8.271314610410606
8,441,7.58399134663569
8,149,3.172757816222048
8,408,1.2779975375655703
8,377,9.189018573201528
8,484,2.5568093092005277
8,237,3.200248320643862
8,395,9.867223718385524
8,39,3.811930614933983
8,51,6.839478237516805
8,431,9.7994794826412
8,187,9.495184200161367
8,121,1.4787969793792017
8,45,8.786075505033374
8,374,3.1386437907151117
8,65,2.561890005069479
8,100,5.925914396315311
8,224,6.090711492441907
8,429,2.9854541457297348
8,201,4.031623352849258
8,234,9.837729420005902
8,238,2.9088889153527893
8,106,2.136177315471955
8,99,5.987173686140793
8,146,3.236321395210914
8,427,7.8188809783031
8,346,6.552641250572826
8,232,1.5086887340760846
8,340,4.480634664835938
8,368,5.690994459790727
8,233,9.989232517415203
8,190,3.5651665222184974
8,479,6.832471211756944
8,105,2.5893271109870204
8,192,6.8770295107987085
8,111,6.91971754966716
8,62,6.6244592797268425
8,213,7.4717832417658565
8,396,2.855921524866944
8,280,8.712017966809743
8,489,1.414969061161103
8,360,2.627628953103928
8,407,5.860877892266853
8,256,5.028142540687239
8,73,9.122197848680809
8,31,7.2696853897452955
8,309,6.234025097030112
8,347,1.7399988041296361
8,289,2.5608406878275196
8,381,8.657065465901066
8,394,4.964671061200068
8,94,2.8500954936255862
8,481,6.096865536391947
8,47,1.170811336470761
8,33,2.8969702080377244
8,497,4.8666224622737815
8,142,9.33377448768469
8,456,4.200861750982421
8,455,8.190181678839696
8,210,9.750646151943014
8,130,9.874993596946181
8,477,6.123643492799372
8,218,9.449889766189383
8,499,1.2264662520150234
8,18,8.023652101174246
8,118,5.282411748472649
8,457,2.6110407999142273
8,244,6.332753928107473
8,330,1.0587573222798137
8,42,2.3114925506593655
8,421,9.24823578944783
8,158,5.23964188236581
8,9,4.627936133579892
8,7,2.5892610491244983
8,178,7.947501471302758
8,269,6.376523809251026
8,2,4.70134289741612
8,68,4.3141525628707305
8,348,2.578254727305211
8,189,9.708764639089395
8,183,3.2420366372233564
8,331,6.098923986969638
8,222,7.988226899157865
8,186,2.484856420678903
8,415,1.4314313387449555
8,320,7.153949637121983
8,226,8.19001889782038
8,229,5.018714022948472
8,286,6.029037756026596
8,114,7.56469610591393
9,324,4.744855039713096
74,9,8.052380774167789
9,399,1.7533774358829257
9,326,7.740813090738084
9,360,7.584060282753053
9,180,2.7855742109927277
9,176,5.2181556300259455
9,451,4.041602365345746
9,165,4.923279706952789
9,293,3.6313792041301003
9,442,9.579242415828011
9,133,4.524765323668335
9,142,1.5330467020104075
9,121,1.2178818728322858
9,193,1.217452871996695
9,178,4.433263058727206
9,67,5.0923831116603235
9,492,8.928007771773228
9,5,1.4372342651839238
9,154,4.683395369721289
9,435,5.672382733066659
9,237,8.338946195507758
9,471,1.410414148589141
9,460,3.390400447336748
9,339,8.099561588230916
9,26,2.3163509230382355
9,9,8.278390805685891
9,482,3.6657014712161553
9,211,7.958430613696568
9,220,9.146780477749612
9,348,4.646657258760881
9,95,4.134186874841241
9,476,5.582928729355267
9,406,4.792636802565428
9,382,2.2177890198998003
9,59,8.569884272218367
9,269,6.232122896662023
9,69,9.460891762972242
9,279,9.074870426062777
9,314,6.186905173003579
9,115,6.7974610852439445
9,337,8.127784905332128
9,129,9.665959621611712
9,196,2.249021750869816
9,488,6.009765880128662
9,48,1.5667618306697726
9,170,5.874460209840672
9,89,9.768262588052945
9,14,5.397954310783334
9,98,5.125074032089768
9,21,7.498924081890348
9,52,7.789745114601273
9,24,6.52749106962665
9,241,9.34430461096116
9,478,6.695576514758526
9,366,6.365142473030231
9,137,4.391607974228455
9,228,9.753757282581962
9,282,6.469735463994436
9,346,3.315673059038574
9,452,8.022378005433886
9,22,8.061697237565726
9,424,4.578235831041624
9,245,3.3336088219276765
9,158,7.5275834840718305
9,108,8.481278630138796
9,28,6.03857604913716
9,235,5.455662660268889
9,182,3.196293727408213
9,330,3.2255140132803146
9,151,8.46651901867494
9,216,1.4064151038397135
9,459,9.904488609864616
9,397,2.7809268124875737
9,161,6.782312958557373
9,439,1.9833906887148998
9,186,8.449585666792693
9,204,8.995235555989247
9,199,5.552119424718961
9,302,2.304752451772977
9,309,3.670345626195539
9,363,2.8997150197353516
9,88,7.702440183382162
9,230,5.594408481449919
9,84,2.303177747670862
9,358,8.98380204760567
9,86,4.434284450315528
9,429,3.745573332013742
9,481,8.3610660062926
9,469,9.83267066563201
9,248,2.4409547969513006
9,8,9.192835581819148
9,356,5.286957234504128
9,85,8.188368530581794
9,376,9.623963672481043
9,13,7.023648487095648
9,107,1.7696927808050926
9,109,4.3244625309470965
9,44,7.294340794175361
9,187,5.403612682984393
9,283,7.686021736701833
9,419,9.203408330401517
9,40,9.714195923704635
9,244,7.5048922654786265
9,449,5.527196666766603
9,171,8.723369293598108
9,327,6.919419666997047
9,222,7.502297397983863
9,70,9.275546420295196
9,18,8.841312152969863
9,105,7.536447633219069
9,489,9.153799481662146
9,278,8.726692389442746
9,333,1.1868298379185958
9,156,8.672178165193825
9,318,7.285052801621322
9,472,8.495278509242748
9,496,2.968293893412854
9,92,5.617340332382534
9,42,9.463351215219276
9,209,5.532147051815197
9,345,9.37082911409652
9,351,9.605074321906867
9,247,4.522955450654402
9,270,3.837227228134087
9,304,2.144835653053866
9,463,3.612324933722611
9,116,8.879755732883746
9,227,9.529208494286866
9,124,7.141462131290186
9,117,6.451736001802445
9,217,3.6402563202095415
9,310,6.642885800897505
9,254,1.6624411823383354
9,219,8.502660988430861
9,31,1.9070860607745486
9,344,6.764440354968102
9,162,6.181272858727178
9,383,2.0186848516966713
9,226,1.5342748679433613
9,298,4.266259488786908
9,112,6.633932907189929
9,238,4.660451773462898
9,148,8.595066255565172
9,300,4.527362894288682
9,403,9.77870220158968
9,191,5.035949059150785
9,192,2.5154430451006418
9,445,2.7060464184319244
9,462,3.2638323384237236
9,56,5.6403804883870405
9,12,3.363753288907417
10,103,8.14677897824515
76,10,5.739249072000009
10,238,5.956206288212908
10,489,9.00812457033379
10,421,1.0859926019086463
10,33,6.504586941539168
10,483,8.917862771962024
10,131,9.95677948414477
10,405,6.005748280750007
10,453,2.6527272869369867
10,9,8.17140546779958
10,311,4.749975215281814
10,4,4.351940230699071
10,269,7.247782177137756
10,1,6.744631970099273
10,17,8.278190851891488
10,137,7.432621395852156
10,227,2.8895025506337984
10,463,8.642606957507425
10,104,1.3664716149657288
10,170,7.896819821977391
10,277,5.704204688894337
10,3,2.7506876408443586
10,392,3.564252405188317
10,476,7.8390407414497325
10,422,2.342161310324024
10,105,7.273890853477249
10,465,9.323221181837402
10,67,9.88401703028039
10,195,1.042140649626592
10,127,5.520039245769094
10,294,5.231013738642451
10,499,4.997195373410339
10,158,9.903752436994026
10,461,8.38504454905239
10,295,2.8168171709739114
10,241,3.9180866198623976
10,491,3.1569436397872597
10,210,1.9160317326776193
10,213,5.789178240387106
10,418,7.379780374463283
10,325,1.9436189529172472
10,262,7.37579108279894
10,143,7.99664007787048
10,35,1.4740312328328469
10,193,8.493085415535253
10,51,9.775707587349936
10,37,8.167942741495084
10,286,4.125926687092663
10,90,4.86912009483561
10,99,7.282642470342191
10,217,3.633158652988529
10,317,7.676172312312853
10,189,4.815648765435419
10,257,3.032907751321032
10,282,3.457202813227974
10,190,1.2874170124093207
10,173,1.2965157319589564
10,146,1.7184565776255876
10,224,1.1512464102026412
10,402,1.8184740622843192
10,409,4.611367481533085
10,117,8.952186256648112
10,91,4.287416765419248
10,375,3.3214123157080295
10,188,6.264410679878588
10,412,3.277576285825318
10,438,5.9511126827829255
10,53,7.216264294839204
10,65,3.625056674276242
10,130,5.197067073889807
10,424,3.0140288402366826
10,14,4.534505571569387
10,308,3.968382886473863
10,307,9.880616644933212
10,388,6.201502601199522
10,148,6.210358262817179
10,450,3.3761171090441002
10,281,8.149232830044795
10,423,1.6353169993154846
10,186,6.213260788167064
10,111,7.279893581298746
10,303,2.5922074671049145
10,197,8.014101702492678
10,260,3.385889687311264
10,27,4.509568975034758
10,36,8.735785046712556
10,252,2.4228357396202576
10,161,9.997983972357853
10,288,2.854114322292729
10,261,2.651322012122705
10,389,1.1485277897391564
10,449,4.396003241447736
10,320,4.133848449764566
10,136,8.579533548976343
10,433,1.4247920705841413
10,243,9.895901331850876
10,157,2.4227398715362765
10,338,1.540303318372894
10,346,2.9153551979738004
10,246,7.530266153499053
10,314,1.8017821740937667
10,366,8.41806486275342
10,205,6.221206811320011
10,12,2.105910564621589
10,48,5.380150553618056
10,290,8.495140943204163
10,454,2.820689449310804
10,218,7.34566787056254
10,457,4.998710295181457
10,486,7.358186216347537
10,280,8.657804703058485
10,265,5.190756165494853
10,96,8.516968522300708
10,144,5.754022859964085
10,490,8.002861397719197
10,271,1.2900428311034513
10,293,5.243657219489849
10,199,5.656850917124983
10,31,3.969214443565402
10,343,8.010596553041644
10,60,2.6357343500013526
10,57,5.421641859310219
10,78,7.101081405493131
10,138,6.447676790048659
10,479,8.36753327412766
10,345,6.41357125528177
10,159,7.45616440117772
10,363,6.370050897537321
10,416,6.759942711808
10,7,1.513731261020565
10,234,9.059179596798163
10,88,8.128446236753838
10,316,2.4002421746138793
10,468,3.7787874196362745
10,171,3.221510168402888
10,455,8.673057603172635
10,30,3.3843845028899837
10,292,4.468027274364898
10,335,9.65838788063327
10,76,1.307526072105173
10,428,9.3723209144487
10,39,2.435055057251818
10,397,6.167947956891183
10,110,4.142277586859949
10,400,3.794069187031003
10,156,5.82194857877091
10,492,3.018626251801227
10,248,3.419370886309874
10,394,2.7706638671016472
10,267,7.145779597742796
10,310,7.742526729627778
11,146,5.483609451563328
208,11,5.052431951091935
11,62,4.24987656331956
11,297,7.660146691332118
11,133,7.508882868898968
11,154,9.745460429184593
11,355,1.8267634585676469
11,67,4.573665837938914
11,438,1.0760439106018809
11,135,4.2813624287118115
11,209,1.3065088548710229
11,292,5.4019479669926405
11,131,8.772324605460753
11,165,8.098498904566998
11,356,1.66102466829682
11,107,3.259485480961423
11,108,7.242471479676526
11,404,6.066654766103528
11,336,5.70570440645532
11,323,2.0248618960074865
11,114,5.921772681694221
11,299,3.9226833961025607
11,215,1.8092852501268322
11,190,1.8507688140464418
11,5,5.7908575309429375
11,6,6.175790110277982
11,473,7.812159396337249
11,451,2.8246600334633705
11,87,7.498767321889338
11,286,7.31903666120547
11,240,8.27182672624127
11,180,9.210706366888866
11,241,6.026414706047668
11,58,4.359117512117252
11,353,6.479691893871208
11,41,2.5929669238998434
11,470,6.436744010671354
11,264,7.039316200665668
11,385,8.752834402168777
11,72,7.980836992272951
11,252,4.120023322768864
11,18,1.8394368707752133
11,26,3.075840559639203
11,61,6.915157963902755
11,95,4.214791819416325
11,388,6.389496220474958
11,103,4.7450546729364955
11,43,3.5426653615749597
11,9,8.407142181343868
11,266,4.432584631035384
11,325,2.782303912790547
11,397,3.6648330449641975
11,412,3.81868699770633
11,483,2.044080018161429
11,349,6.667526129514672
11,309,8.582511564499464
11,494,9.62755804873356
11,53,4.484530822030033
11,158,1.4911748970517824
11,132,4.2059099363506265
11,106,7.9404848955876
11,378,2.2332443692916413
11,47,9.584996755007534
11,420,5.548535393670119
11,272,4.5035566448859115
11,219,8.900963272849122
11,435,1.5900203103937423
11,211,3.060722709075639
11,66,1.74370892307623
11,32,3.9910606020238046
11,429,6.099687534648986
11,174,3.195270645441954
11,162,1.3721832529909719
11,169,2.014310079005792
11,184,6.3759944591712525
11,448,4.2022981994251625
11,443,6.395709588104535
11,303,6.883476019188877
11,194,3.4303181108882304
11,479,7.404064548588743
11,442,4.7935634572594665
11,370,4.493940785069546
11,409,7.253001474693938
11,383,7.124475073128215
11,138,4.060842087902377
11,71,4.7800524698142155
11,113,8.531033503593886
11,56,6.440505806005107
11,160,6.562401676667352
11,231,8.746129864126349
11,137,6.473013756272116
11,427,3.72885071856041
11,148,9.873729388208925
11,186,5.32490211335303
11,191,1.7256600180669017
11,386,4.418516537547642
11,163,1.8210149171056447
11,178,9.255112453677597
11,481,1.1511682162697787
11,118,8.218899287678404
11,139,3.9374333052654995
11,20,2.5943770583232313
11,315,8.147221737277928
11,84,2.1900413061346
11,245,7.21974636583056
11,76,8.457905284466118
11,110,3.965651806487057
11,89,5.590748793873924
11,400,4.886135941489728
11,42,4.244708623768068
11,185,1.4790341879615783
11,437,1.0280196126175967
11,478,6.133247020314042
11,161,7.238442600631562
11,339,8.166099629054589
11,430,9.944666982239232
11,45,9.642930151334385
11,394,6.239027394647793
11,233,7.229883176372301
11,467,1.571964680523261
11,371,7.303403107843245
11,167,8.356162348582973
11,464,1.2576758087091862
11,273,5.093691132042274
11,497,7.353669693081749
11,413,3.9694945454426938
11,476,7.690203177315238
11,322,5.503704721393686
11,317,4.4802485130313645
11,408,3.412541080421781
11,375,7.231047358858614
11,202,1.7450814137570945
11,313,7.830060778738485
11,410,8.082301993424267
11,203,9.492045893682892
11,369,3.7374477860079973
11,168,1.9691218590403037
11,210,7.486471554352142
11,261,8.394956364085626
11,253,4.124222221534217
11,228,4.037117940771225
11,283,7.694697186863664
11,182,1.8193653032046107
11,365,3.2978949539967166
11,407,5.17499808533592
11,455,1.2589751008750263
11,145,7.847485972117857
11,129,6.583174064893459
11,179,7.524308633413853
11,415,7.40189975347754
11,260,2.8356444938261673
11,498,7.122497948978979
12,344,2.301443761875287
85,12,3.9412319398166824
12,101,7.825924278152868
12,441,8.94382697854395
12,415,5.709338661003398
12,107,7.036334953647863
12,214,6.493340356366514
12,460,7.536271125590366
12,122,1.6166897072685171
12,94,6.878811118953893
12,374,1.1440240837862454
12,4,2.572874749734428
12,459,4.332053621082021
12,344,1.5643907887723698
12,174,6.054209384753894
12,151,8.810294885684954
12,167,4.961530028083613
12,382,6.451577808731366
12,290,9.84873494775866
12,494,5.186512792049985
12,40,1.3081799495732418
12,62,9.31300873189527
12,365,9.816463521007838
12,206,5.347391151170974
12,36,7.06715780913691
12,154,3.2948497726535484
12,467,9.029585345151522
12,202,8.554532944564542
12,390,6.797821409377314
12,450,3.9716960204319918
12,67,2.971021483033586
12,58,6.215218305050658
12,364,5.654866936191516
12,370,6.135796455185793
12,490,4.97701361221755
12,316,2.265067963124448
12,105,4.179584974242674
12,163,1.5063237694280054
12,284,8.377203003119773
12,497,5.455953332488879
